smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
N#Cc1ccc([B-](O)(O)O)nc1Cl	1954394299	UXNOBSSIDWEMOQ-UHFFFAOYSA-N	199.382	-1.271	50	10	AAGE	
OB(O)c1ccc(-n2cnnn2)cc1	2209549185	IGJGLKMTRCCZQQ-UHFFFAOYSA-N	189.971	-1.658	50	10	AAGE	
CN(O)C(=O)c1cncc(B(O)O)c1	2241475234	TZLYAVXTJFOMKV-UHFFFAOYSA-N	195.971	-1.777	50	10	AAGE	
C[C@H](N)CNC(=O)[C@H]1C[C@@H]1B(O)O	2241480765	LFMLJXBPJVRITI-ZLUOBGJFSA-N	186.020	-1.687	50	10	AAGE	
CNC(=O)c1cscc1B(O)O	2241481638	UXELTQJDVSCNDN-UHFFFAOYSA-N	185.013	-1.213	50	10	AAGE	
NNC(=O)[C@H]1O[C@@H]1C(=O)NN	39136635	FANRUYLVDUQZQS-LWMBPPNESA-N	160.133	-3.266	50	10	AAGE	
NCc1nc(C=O)ccc1B(O)O	238583936	BKPWIUDSRZALQP-UHFFFAOYSA-N	179.972	-1.967	50	10	AAGE	
COC[C@@H](N)C(=O)NNC(C)C	1923872237	RBIAQTGBPUIPKE-ZCFIWIBFSA-N	175.232	-1.011	50	10	AAGE	
CNC(=O)OCCCNC(=O)NN	1954528876	JOPXJFRCADAZOJ-UHFFFAOYSA-N	190.203	-1.095	50	10	AAGE	
NNC(=O)[C@@H](N)[C@H](O)C(F)(F)F	2241349091	FXOYSHAEKIVQPM-LWMBPPNESA-N	187.121	-1.773	50	10	AAGE	
C[C@@H](F)CCNC(=O)C#CB(O)O	2241469035	YZPMYPRVYPGSKQ-ZCFIWIBFSA-N	186.979	-1.134	50	10	AAGE	
C[C@@H]1C[C@]1(C)NC(=O)C#CB(O)O	2241476721	YGTCVZYYZUJUPE-SVRRBLITSA-N	181.000	-1.084	50	10	AAGE	
N#CC1=C(N)[C@H](C#N)C(N)=NN1	39136057	YRMVPRWWMJYFJW-VKHMYHEASA-N	162.156	-1.305	50	10	AAGE	
CN(C)CB(O)O	200987137	GFHFDOKSLVVYNE-UHFFFAOYSA-N	102.930	-1.440	50	10	AAGE	
CN(C)C[C@@H](N)B(O)O	200988465	OXUMQWGPCRAIDZ-SCSAIBSYSA-N	131.972	-2.113	50	10	AAGE	
CCN(CB(O)O)C(=O)CN	238250638	VIDJKBCMOOLPBI-UHFFFAOYSA-N	159.982	-2.194	50	10	AAGE	
Cn1ccn2ncc(B(O)O)c12	238516022	WQZXKUCESANJCN-UHFFFAOYSA-N	164.961	-1.647	50	10	AAGE	
Cc1c(B(O)O)ccnc1O	238547814	KHNFVHSSRLWVJO-UHFFFAOYSA-N	152.946	-1.225	50	10	AAGE	
OB(O)c1nccc(Cl)n1	238638936	NGVSWUOWFJUNOE-UHFFFAOYSA-N	158.353	-1.190	50	10	AAGE	
NCc1ccnc(C=O)c1B(O)O	238690035	PULAOFUTZMOAQK-UHFFFAOYSA-N	179.972	-1.967	50	10	AAGE	
N#Cc1ccc(B(O)O)cc1NN	306583601	FJVQHCTULPLHSO-UHFFFAOYSA-N	176.972	-1.476	50	10	AAGE	
Nc1c(B(O)O)ccc2nc[nH]c12	307112732	QJIDNOCYEWQIDL-UHFFFAOYSA-N	176.972	-1.175	50	10	AAGE	
C[C-]1C#CN(C[C@H]2C[C@@H]2C(=O)NN)N1	885687783	XSHPAPPWLHRZLR-SFYZADRCSA-N	193.230	-1.055	50	10	AAGE	
C[C@H](C(=O)NNCCO)n1cncn1	1929834453	BTVYYWXEAAWYFP-ZCFIWIBFSA-N	199.214	-1.548	50	10	AAGE	
N#C[C@H](O)[C@H](N)[C@@H]1CCNC(=O)C1	1952898245	XXSJKZQOKJATMA-GKROBHDKSA-N	183.211	-1.276	50	10	AAGE	
NS(=O)(=O)NCCN=C=S	1953154118	WQLWMPOHNSOORY-UHFFFAOYSA-N	181.242	-1.118	50	10	AAGE	
C[C@@H]1C[C@H]1N(CCO)CC(=O)NN	1953834820	DGSCVHRIGUKIML-RNFRBKRXSA-N	187.243	-1.321	50	10	AAGE	
NNC(=O)CN1C[C@@H]2OCC[C@@H]2C1=O	1956911636	ODICQVFUBHDCEG-WDSKDSINSA-N	199.210	-1.776	50	10	AAGE	
COCCOc1ncc(B(O)O)cn1	1956969466	OPFHWYABJMEYOP-UHFFFAOYSA-N	197.987	-1.818	50	10	AAGE	
CCN=c1ncc(B(O)O)c[nH]1	2209092993	BODZKQSZCNRSRA-UHFFFAOYSA-N	166.977	-1.990	50	10	AAGE	
C#CCONc1ncccc1B(O)O	2210067649	BYXOKJVTMNSZTJ-UHFFFAOYSA-N	191.983	-1.262	50	10	AAGE	
O=C(C#CB(O)O)N1CCN[C@H]2C[C@@H]21	2241478710	KQGXOOURLKODFV-BQBZGAKWSA-N	193.999	-2.426	50	10	AAGE	
C[C@@H](NC(=O)C#CB(O)O)C1CNC1	2241479173	SPNCLJRJDQXHHR-ZCFIWIBFSA-N	196.015	-2.274	50	10	AAGE	
NNC(=O)C(=O)C(=O)NN	14620058	NFURFAQHXQKYMX-UHFFFAOYSA-N	146.106	-3.465	50	10	AAGE	
C[C@H](O)CN(C)CC(=O)NN	82471101	WGLZKSOGYNJINL-YFKPBYRVSA-N	161.205	-1.711	50	10	AAGE	
CC(C)[C@H](NC(=O)[C@@H](C)N)B(O)O	195071299	CYSODVAPDPNLDY-RITPCOANSA-N	188.036	-1.514	50	10	AAGE	
C[S@@](=O)CCNC(=O)C(=O)NN	229268419	FXNIQSAGZVAVBG-GFCCVEGCSA-N	193.228	-2.529	50	10	AAGE	
OB(O)c1ccc(-c2nnn[nH]2)nc1	238646797	QONADANZADIBSF-UHFFFAOYSA-N	190.959	-2.059	50	10	AAGE	
ONNc1ccc(B(O)O)cc1	307176777	VKDSTOYJDAIDOL-UHFFFAOYSA-N	167.961	-1.328	50	10	AAGE	
O=C(CO)NN=C1COC1	307371573	PXEWXFYXAMYFPE-UHFFFAOYSA-N	144.130	-1.519	50	10	AAGE	
O=C(NN[C@H]1CCNC1=O)C1CC1	307706412	ZSHIBOLQBAPHJI-LURJTMIESA-N	183.211	-1.094	50	10	AAGE	
CC(=O)NNC(=O)CNC[C@@H](C)O	388689997	KOEVKVSBYQBFEH-RXMQYKEDSA-N	189.215	-1.876	50	10	AAGE	
CN(N)C(=O)C1=C(Cl)NC#CN1	642866307	IJMNNDQOLAAAHT-UHFFFAOYSA-N	186.602	-1.162	50	10	AAGE	
CO[C-](O)C1=C=C=C=C(B(O)O)N1	885388057	DMQLADPMJSVWKD-UHFFFAOYSA-N	179.948	-1.213	50	10	AAGE	
Cc1nc(B(O)O)no1	1879961633	LYIWQWADWSCVOO-UHFFFAOYSA-N	127.896	-1.942	50	10	AAGE	
N[C@@]1(B(O)O)CCOC[C@@H]1F	1880311419	UCWUKXPMEWSGCV-WHFBIAKZSA-N	162.957	-1.546	50	10	AAGE	
NC[C@H]1CCC[C@@H](C(=O)NN)O1	1881254515	GTFVLRUQJUDGLY-RITPCOANSA-N	173.216	-1.127	50	10	AAGE	
NNC(=O)N1C[C@H]2NC(=O)O[C@@H]2C1	1881801858	UKPGYSHHCHNXIU-QWWZWVQMSA-N	186.171	-1.638	50	10	AAGE	
COC(=O)Cc1ncccc1B(O)O	1885632704	BYXIBKKRBWULFL-UHFFFAOYSA-N	194.983	-1.523	50	10	AAGE	
OB(O)CNC1CCOCC1	1923803769	BLLZMHOOHWRUTA-UHFFFAOYSA-N	158.994	-1.233	50	10	AAGE	
NNC(=O)C(=O)N[C@@H]1C[C@@H]2OCC[C@H]21	1931663975	ZCQNEBNDSKFBDE-JKUQZMGJSA-N	199.210	-1.730	50	10	AAGE	
N[C@H](B(O)O)[C@H]1C[C@]12CCOC2	1935082449	LIPCBFZSIQKAAX-VQVTYTSYSA-N	171.005	-1.248	50	10	AAGE	
NNC(=O)[C@H]1[C@H]2C[C@@H](N)C[C@H]21	1953307896	OSYLNHXNBSFRBM-FBXFSONDSA-N	155.201	-1.040	50	10	AAGE	
NCCNC(=O)C1(B(O)O)CC1	2241481982	YIDAXWOLBUHBBX-UHFFFAOYSA-N	171.993	-1.932	50	10	AAGE	
NCCCNC(=O)[C@H]1C[C@@H]1B(O)O	2241494613	ACYNGXGNNWMRCT-WDSKDSINSA-N	186.020	-1.686	50	10	AAGE	
N[C@@H](CCCB(O)O)C(=O)O	195938122	BDQTXQNQUYSKAM-BYPYZUCNSA-N	160.966	-1.349	50	10	AAGE	
NC(=O)c1cc(B(O)O)cs1	203846393	LHVUQJJCEBSKCR-UHFFFAOYSA-N	170.986	-1.473	50	10	AAGE	
Nc1ccc(B(O)O)c(CO)c1	204761683	JFWRQBBNCZEQEY-UHFFFAOYSA-N	166.973	-1.559	50	10	AAGE	
COc1cnc(B(O)O)c(OC)c1	206077914	DBLONYMMQXZHLO-UHFFFAOYSA-N	182.972	-1.221	50	10	AAGE	
Cc1cncc(N)c1B(O)O	238542092	JTZHYYRMVLOHMP-UHFFFAOYSA-N	151.962	-1.348	50	10	AAGE	
OB(O)/C=C/[C@H]1O[C@H](O)[C@@H](O)[C@H]1O	307098093	DQCSKJVOIMGUKO-DSXFEXJVSA-N	189.960	-3.006	50	10	AAGE	
N#C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO	307933518	GQXJZINGMGHWDU-BXKVDMCESA-N	177.156	-3.054	50	10	AAGE	
N#C/C(=C/N)C(=O)NNC=O	706656509	FYYLCDIXIZAUBX-RJRFIUFISA-N	154.129	-1.870	50	10	AAGE	
NC(=O)[C@@H](O)CNC(=O)F	1880055481	JNJXYUMFRNVMJQ-REOHCLBHSA-N	150.109	-1.488	50	10	AAGE	
NNC(=O)CN1CC[C@@H]2[C@H](CO)[C@H]2C1	1930112848	FTURQRHSZNYVMI-FXQIFTODSA-N	199.254	-1.464	50	10	AAGE	
C[C@H]1COC[C@H](C(=O)NN(C)C)N1	1953942878	UHZKFDWMNJBNTQ-NKWVEPMBSA-N	187.243	-1.044	50	10	AAGE	
O=C(C#CB(O)O)N1CCC(O)CC1	2241468140	IEBMCFLNTZJIEB-UHFFFAOYSA-N	196.999	-2.015	50	10	AAGE	
C#CC[C@H](C)CNC(=O)C#CB(O)O	2241468489	PGAPVWZTJGFQSU-QMMMGPOBSA-N	193.011	-1.223	50	10	AAGE	
N#CCONC(=O)C1(B(O)O)CCC1	2241478717	KRSHQCNXXLFDKD-UHFFFAOYSA-N	197.987	-1.045	50	10	AAGE	
COC(=O)CCC(=O)NN	81136160	HIEPUBKQBYPOSC-UHFFFAOYSA-N	146.146	-1.071	50	10	AAGE	
Cn1nc(C(=O)NN)c(C(=O)NN)n1	140253901	PTBGGMYVPARYTI-UHFFFAOYSA-N	199.174	-2.978	50	10	AAGE	
COc1cc(CO)ncc1B(O)O	238409686	LAPVMFRREAOGHO-UHFFFAOYSA-N	182.972	-1.738	50	10	AAGE	
NCc1cncc(B(O)O)c1F	238570763	GBUXDTDRGBQWEN-UHFFFAOYSA-N	169.952	-1.641	50	10	AAGE	
C[C@H]1OC[C@@H](C(=O)NN)O1	306280860	FAPHALWFFSVTFI-IMJSIDKUSA-N	146.146	-1.262	50	10	AAGE	
O=CNNC(=O)CCc1nc[nH]n1	393590079	MARYPWUGWXBZQG-UHFFFAOYSA-N	183.171	-1.486	50	10	AAGE	
CNNC(=O)c1cc(O)nc(O)n1	575450505	NXZIIUMTTNQGGI-UHFFFAOYSA-N	184.155	-1.248	50	10	AAGE	
C[C@@H]1COC[C@H](C(=O)NN)N1	1923935376	CTVISXUPICIVKS-RFZPGFLSSA-N	159.189	-1.647	50	10	AAGE	
CO[C@H]1CNC[C@H](C(=O)NN)C1	1934671853	QLWPRYKVXHNCKV-PHDIDXHHSA-N	173.216	-1.399	50	10	AAGE	
NNC(=O)[C@@H]1CO[C@H]2COC[C@@H]12	1953462390	ISGIFOWIXJXDBR-JKUQZMGJSA-N	172.184	-1.362	50	10	AAGE	
NNC(=O)N1C[C@@H]2C[C@H](C1)C2O	1953721410	GLIWAWRHBHEWQL-XEAPYIEGSA-N	171.200	-1.118	50	10	AAGE	
CO[C@@H](C(=O)NN(C)C)C1CNC1	1954068024	DBHNHAILTMZKOK-SSDOTTSWSA-N	187.243	-1.186	50	10	AAGE	
N[C@H]1C[C@@H](CNC(=O)C#CB(O)O)C1	2241467858	CABOOAVNZGRFEJ-KNVOCYPGSA-N	196.015	-2.145	50	10	AAGE	
Cn1cc(NC(=O)C#CB(O)O)cn1	2241468660	RTLYZNOKMXIRFU-UHFFFAOYSA-N	192.971	-1.626	50	10	AAGE	
C=CC1(O)CN(C(=O)C#CB(O)O)C1	2241469033	YYNKSXLWFNQJEU-UHFFFAOYSA-N	194.983	-2.239	50	10	AAGE	
NC1(CNC(=O)C#CB(O)O)CC1	2241469065	ZMZIFFFYPCOPBU-UHFFFAOYSA-N	181.988	-2.391	50	10	AAGE	
NNC(=O)Nc1ccccc1B(O)O	2241584661	RHSSQCPRINUWLW-UHFFFAOYSA-N	194.987	-1.638	50	10	AAGE	
NNC(=O)[C@H](N)Cc1c[nH]cn1	1720527	HIQSHBQGIXVMBC-RXMQYKEDSA-N	169.188	-1.731	50	10	AAGE	
COCCCCNC(=O)C(=O)NN	44678618	IUYRZVBEOMFMEI-UHFFFAOYSA-N	189.215	-1.481	50	10	AAGE	
NC(=O)N/N=C1/C=NN(C(N)=O)C1=O	238575977	NKNALVFYOUJTDA-MBXJOHMKSA-N	198.142	-2.083	50	10	AAGE	
NNC(=O)N1CCSC[C@@H]1CO	306781099	BODJANVWJURXRJ-YFKPBYRVSA-N	191.256	-1.021	50	10	AAGE	
NNC(=O)Cn1c(O)nccc1=O	307668168	PZAYQFDZLSTATF-UHFFFAOYSA-N	184.155	-2.061	50	10	AAGE	
N#CC=NNC(=O)C(N)=O	378973044	PSVBJGIUAJWZAU-UHFFFAOYSA-N	140.102	-1.903	50	10	AAGE	
O=[N+]([O-])c1cnc(B(O)O)nc1	642880810	WVVKRUDDTUZMKF-UHFFFAOYSA-N	168.905	-1.935	50	10	AAGE	
C[C@@]1(C(=O)NCB(O)O)C[C@H]1F	702030762	RTQCUNIFAANCPW-INEUFUBQSA-N	174.968	-1.137	50	10	AAGE	
N#CC1=C=NC(C2=C=NNN2)=NC1=O	885201522	WZKGJGHGVQDBNW-UHFFFAOYSA-N	186.134	-1.379	50	10	AAGE	
Cn1nncc1C(=O)NNC(=O)CO	1641423764	GTJCNHBXLHWXIM-UHFFFAOYSA-N	199.170	-2.432	50	10	AAGE	
C[C@H]1[C@H](O)CN1CC1(C(=O)NN)CC1	1885889132	PNXIXXQYTZWUKL-NKWVEPMBSA-N	199.254	-1.179	50	10	AAGE	
C=C[C@]1(O)CCN([C@@H](C)C(=O)NN)C1	1891927125	OHEAJPDAUAUIMZ-CBAPKCEASA-N	199.254	-1.012	50	10	AAGE	
NNC(=O)CN1CC(O)(C(N)=O)C1	1915347823	UQYSCNLWHVCBAY-UHFFFAOYSA-N	188.187	-3.492	50	10	AAGE	
O=C(NCB(O)O)c1cc[nH]c1	1923804405	OZFUUCNATBLFGN-UHFFFAOYSA-N	167.961	-1.244	50	10	AAGE	
NCC12CC(C(=O)NN)(CO1)C2	1923830399	AQFGFNYFJYIHJX-UHFFFAOYSA-N	171.200	-1.516	50	10	AAGE	
O=C(NNCCO)c1ccnnc1	1929832860	ZUCDZWYNXSKLAN-UHFFFAOYSA-N	182.183	-1.297	50	10	AAGE	
OB(O)c1cccnc1N1CCC1	1954085302	CALVVFKBRVRDME-UHFFFAOYSA-N	178.000	-1.029	50	10	AAGE	
C[C@H](NC(=O)C(=O)NN)c1ncco1	1955527910	SHXWZQPIPHSQTL-BYPYZUCNSA-N	198.182	-1.158	50	10	AAGE	
Cc1nc2n(n1)CCN(C(=O)NN)C2	1956773842	IEHYVCIAPRTYDT-UHFFFAOYSA-N	196.214	-1.015	50	10	AAGE	
C[C@@]1(CO)C=CCN1C(=O)C(=O)NN	2209891727	VXOBEZHYXWUOKJ-QMMMGPOBSA-N	199.210	-1.874	50	10	AAGE	
C#CCCN=c1cc(B(O)O)cc[nH]1	2210060034	GITFAXMQDHDARE-UHFFFAOYSA-N	190.011	-1.382	50	10	AAGE	
CC1(C)CC(=O)N1C(=O)C#CB(O)O	2241468566	QLGGYLXBWDQKFM-UHFFFAOYSA-N	194.983	-1.461	50	10	AAGE	
CCONC(=O)c1n[nH]cc1B(O)O	2241478526	GYPZJSAQNREBFL-UHFFFAOYSA-N	198.975	-2.229	50	10	AAGE	
C=C=CCCNC(=O)C#CB(O)O	2241479105	RJELNFPUYFAICF-UHFFFAOYSA-N	178.984	-1.151	50	10	AAGE	
N[C@@H]1CCN(C(=O)C#CB(O)O)C1	2241479425	XUCBLYIQTCKBEB-ZCFIWIBFSA-N	181.988	-2.439	50	10	AAGE	
O=CNCC=CB(O)O	2241561870	FDRKWDJQUMBMFQ-UHFFFAOYSA-N	128.924	-1.699	50	10	AAGE	
NC(=O)NNC(=O)c1cnccn1	1653705	UYUINKPSDWVGIV-UHFFFAOYSA-N	181.155	-1.210	50	10	AAGE	
CN(C)C[Si](O)O	197883500	LIBQJZLZAOYRFJ-UHFFFAOYSA-N	120.204	-1.440	50	10	AAGE	
N#Cc1cncc(F)c1B(O)O	238613604	VTEVQXQTLOZOJG-UHFFFAOYSA-N	165.920	-1.228	50	10	AAGE	
Nc1cc(B(O)O)c2nc[nH]c2c1	306832252	NTZHRXBYMIAFFP-UHFFFAOYSA-N	176.972	-1.175	50	10	AAGE	
C#CC(=O)NNC(=O)[C@H]1CCCO1	306857713	BJMSAAIMVBFYPO-ZCFIWIBFSA-N	182.179	-1.054	50	10	AAGE	
NNC(=O)CN1C[C@H]2C[C@@H]2C1	307541303	XMPWFBUQTSJFOA-PHDIDXHHSA-N	155.201	-1.072	50	10	AAGE	
O=C(NCB(O)O)c1ccsn1	705443560	LDPQQNWIHPJOFX-UHFFFAOYSA-N	186.001	-1.115	50	10	AAGE	
NC[C@@H]1C[C@H](C(=O)NN)CO1	713827205	ISUOMAUGLHEURI-WHFBIAKZSA-N	159.189	-1.660	50	10	AAGE	
NNC(=O)CN1CCNC(=O)C12CC2	1887669233	HPCKTEUEBKFXHK-UHFFFAOYSA-N	198.226	-2.059	50	10	AAGE	
CN1CCN(CC(=O)NN)C[C@@H]1C#N	1914860685	IMELQJRZVGDLTJ-ZETCQYMHSA-N	197.242	-1.884	50	10	AAGE	
CN(C)CC[C@@H](N)C(=O)NN	1927756939	BBYQBLOYANOAAP-RXMQYKEDSA-N	160.221	-1.745	50	10	AAGE	
CN(C(=O)C#CB(O)O)[C@H]1CCOC1	2241468545	QDYRQXKNIVICJM-ZETCQYMHSA-N	196.999	-1.751	50	10	AAGE	
Cn1ccnc1C(=O)NCB(O)O	2242202278	NXURFHHRHVWRHC-UHFFFAOYSA-N	182.976	-1.838	50	10	AAGE	
N#Cc1nccc(O)c1B(O)O	238614098	QIEAYHWMGDSXJW-UHFFFAOYSA-N	163.929	-1.661	50	10	AAGE	
CC#CC(=O)NNC(=O)C(=O)OC	306188199	UKLPWUQHVGBIJE-UHFFFAOYSA-N	184.151	-1.670	50	10	AAGE	
CC1(O)CN(CC(=O)NN)C1	307513631	QPUWPHJSNJMWSP-UHFFFAOYSA-N	159.189	-1.957	50	10	AAGE	
CN1NN=C=C1/C=N/NC(=O)CO	885425518	SKVJMMVLNWVVGE-FARCUNLSSA-N	183.171	-2.001	50	10	AAGE	
C[C@H](C(=O)NN)N1C[C@@H]2C[C@@H]2[C@@H]1CO	1877591362	HIZCKTOLJVJCCY-KVPKETBZSA-N	199.254	-1.323	50	10	AAGE	
NNC(=O)C12[C@@H](N)C3C[C@H]1[C@H]2C3	1880994044	QYOXZTCBBMAFNH-WKMJYAAZSA-N	167.212	-1.040	50	10	AAGE	
O=C1NCC[C@@H]1N1CC[C@@H](B(O)O)C1	1891490548	DXZKTTKQNDJWFX-RQJHMYQMSA-N	198.031	-1.576	50	10	AAGE	
C[C@H](O)CN1CC[C@@H](B(O)O)C1	1891517415	OHLXMWPMJYHQML-NKWVEPMBSA-N	173.021	-1.084	50	10	AAGE	
O=C(CCl)NCC(O)(CO)CO	1913776274	ROUPSEBLBZLIEV-UHFFFAOYSA-N	197.618	-1.943	50	10	AAGE	
NNC(=O)CN1CC[C@H]2C[C@]2(O)C1	1954024797	NRCBNQVAXRLVOL-XPUUQOCRSA-N	185.227	-1.567	50	10	AAGE	
NNC(=O)CN1C(=O)[C@H]2C=C[C@H]1C2	1954495362	BAUOSBQJRYFOQS-WDSKDSINSA-N	181.195	-1.237	50	10	AAGE	
Cc1oc(B(O)O)cc1C(=O)NC#N	2241470605	AFUXYMOHNWHFJN-UHFFFAOYSA-N	193.955	-1.521	50	10	AAGE	
NC(=O)c1cscc1B(O)O	2241472895	ZEDHWTYUOGTNFF-UHFFFAOYSA-N	170.986	-1.473	50	10	AAGE	
NCC1(NC(=O)C#CB(O)O)COC1	2241476235	OFAJULHLDWUIND-UHFFFAOYSA-N	197.987	-3.154	50	10	AAGE	
CCN(C)CCNC(=O)C#CB(O)O	2241478548	HQTQLTDIBMWSLG-UHFFFAOYSA-N	198.031	-1.930	50	10	AAGE	
Cn1nc(B(O)O)c(C(=O)NC#N)n1	2241480492	LGPLKKWDEVJKNC-UHFFFAOYSA-N	194.947	-3.294	50	10	AAGE	
NNC(=O)CCN1C(=O)[C@H]2C[C@@H]2C1=O	113289693	VPAODOKRUOHTSV-WHFBIAKZSA-N	197.194	-1.629	50	10	AAGE	
CC(C)NC(=O)NCC(=O)NN	238149623	DEUIRUISVQVVAG-UHFFFAOYSA-N	174.204	-1.316	50	10	AAGE	
Nc1cnc(N)c(B(O)O)c1	238593010	NVGHHBWIDYJEJZ-UHFFFAOYSA-N	152.950	-2.074	50	10	AAGE	
CC(=O)NNC(=O)c1nc(=O)o[nH]1	306647685	CAWRTURPQWVYLP-UHFFFAOYSA-N	186.127	-1.856	50	10	AAGE	
O[C@@H]1[C@@H]2O[C@@H]2[C@@H]2O[C@@H]2[C@H](Cl)[C@@H]1O	307064024	QUESCFRWOZJUMV-STHZEYEUSA-N	192.598	-1.136	50	10	AAGE	
NNC(=O)CN(CCO)CC1CC1	708575902	WJHUDBPRXSHMCQ-UHFFFAOYSA-N	187.243	-1.319	50	10	AAGE	
C[C@H](CN(C)C)n1cc(B(O)O)cn1	713940127	QXDCEWSFDWLWNC-SSDOTTSWSA-N	197.047	-1.315	50	10	AAGE	
OB(O)c1cc2nn[nH]c2cc1F	716784888	WPRFSLKHSIWBSC-UHFFFAOYSA-N	180.935	-1.223	50	10	AAGE	
CNC(=O)NNC(=O)c1cnnn1C	1136378447	HJLDDMVMXTWYMV-UHFFFAOYSA-N	198.186	-1.611	50	10	AAGE	
C[C@H]1[C@H](O)CN1C(=O)NN	1880046593	ALGQDOIMBPDEQS-IUYQGCFVSA-N	145.162	-1.365	50	10	AAGE	
CNC(=O)c1c(B(O)O)ncn1C	1887429972	CBEDBNFKHWGFIZ-UHFFFAOYSA-N	182.976	-2.541	50	10	AAGE	
CC(=O)NCC(=O)NNCCO	1929832675	WNFZBDPSOJKZNQ-UHFFFAOYSA-N	175.188	-2.264	50	10	AAGE	
NNC(=O)[C@@H]1[C@@H]2NCCO[C@H]21	1929947286	UVEDMMJVATUIFM-WISUUJSJSA-N	157.173	-2.037	50	10	AAGE	
NNC(=O)CN1CC[C@@H](O)C2(CC2)C1	1930176367	XANKVVNWGQYFFM-SSDOTTSWSA-N	199.254	-1.177	50	10	AAGE	
CC1(CNC(=O)C(=O)NN)COC1	1933412365	CKYSPIJDHDFKAS-UHFFFAOYSA-N	187.199	-1.871	50	10	AAGE	
C[C@H](C(=O)NN)N(C)[C@H]1C[C@@H](O)C1	2209097752	LEQLHPWNURBZEA-QYNIQEEDSA-N	187.243	-1.180	50	10	AAGE	
OB(O)c1ccc(OC2CNC2)nc1	2210063946	DWUFWAGMOJAISB-UHFFFAOYSA-N	193.999	-1.888	50	10	AAGE	
C=C(F)CNC(=O)C#CB(O)O	2241468686	SKCDTFJWLJFRLM-UHFFFAOYSA-N	170.936	-1.399	50	10	AAGE	
O=C(NCCO)c1coc(B(O)O)c1	2241471915	NEFRDVYMDRKRBB-UHFFFAOYSA-N	198.971	-2.319	50	10	AAGE	
CCC(=O)C(=O)NN	115342068	DSHJVBSDPKMWBU-UHFFFAOYSA-N	116.120	-1.045	50	10	AAGE	
NC(=O)N/N=C(/CC(=O)O)C(=O)O	232751238	NJHFHDDCZGTLMC-UQCOIBPSSA-N	189.127	-1.430	50	10	AAGE	
CN(C)Cc1ncc(B(O)O)s1	238333837	FLEHGGCOUWHXBB-UHFFFAOYSA-N	186.045	-1.116	50	10	AAGE	
Nc1ccc(B(O)O)c(C(=O)O)n1	238573433	LTFUQCOLMOLHHG-UHFFFAOYSA-N	181.944	-1.958	50	10	AAGE	
CCNC(=S)NNC(=O)[C@H](C)O	306573227	QCHGUJWHOWOPDI-BYPYZUCNSA-N	191.256	-1.118	50	10	AAGE	
C/C(=C\CN)C(=O)NN	575456927	DXHIKUHWFGYSLN-DUXPYHPUSA-N	129.163	-1.119	50	10	AAGE	
CCCC(=O)NCB(O)O	702024397	WYUKBCPRJKKWPG-UHFFFAOYSA-N	144.967	-1.085	50	10	AAGE	
CO[C@@H](C(=O)O)C(=O)NN(C)C	713288879	DSLWIAUZCYCOQD-SCSAIBSYSA-N	176.172	-1.321	50	10	AAGE	
O=C(NCC#CB(O)O)C1CC1	1881436546	KZHHTMDZANMJJR-UHFFFAOYSA-N	166.973	-1.472	50	10	AAGE	
O=C(F)N1CC2(C1)OC[C@@H](O)[C@H]2O	1882778093	OPUVEFYHMBHIMW-RFZPGFLSSA-N	191.158	-1.118	50	10	AAGE	
O=C(NCB(O)O)C1(O)CC1	1889129997	VUWMBBHMLGXQGX-UHFFFAOYSA-N	158.950	-2.361	50	10	AAGE	
C=C(CN1CCN(C)[C@H]2C[C@@H]21)B(O)O	1895096509	DGCNCVVHCRMRHK-IUCAKERBSA-N	196.059	-1.057	50	10	AAGE	
CNC(=O)NNCCO	1929841147	BZUIILSZHLDWCU-UHFFFAOYSA-N	133.151	-1.588	50	10	AAGE	
O=C(O)c1ccc(B(O)O)c(O)c1	1951326225	XABHXZJSCYMVRV-UHFFFAOYSA-N	181.940	-1.230	50	10	AAGE	
NCCONC(=O)C#CB(O)O	2241475955	IWUNQKXCSXVQKW-UHFFFAOYSA-N	171.949	-2.992	50	10	AAGE	
NC[C@H](O)CNC(=O)C#CB(O)O	2241479403	XJAWPXFGKLOGHM-YFKPBYRVSA-N	185.976	-3.562	50	10	AAGE	
NCCCNC(=O)[C@H]1C[C@H]1B(O)O	2241494612	ACYNGXGNNWMRCT-NTSWFWBYSA-N	186.020	-1.686	50	10	AAGE	
N#CC1=C(N)C(=O)NC1=O	78064390	APCIVOLWCAPRLV-UHFFFAOYSA-N	137.098	-1.621	50	10	AAGE	
CNCCC[Si](O)(O)O	207895917	BSISCYCTRDENHZ-UHFFFAOYSA-N	151.238	-1.488	50	10	AAGE	
Nc1cc(B(O)O)c2nc(N)[nH]c2c1	306603532	XSXGSAMUAZIKDU-UHFFFAOYSA-N	191.987	-1.593	50	10	AAGE	
NC(=O)NNC(=O)C(=O)NC1CC1	307494796	CAHKZCPMQWALRJ-UHFFFAOYSA-N	186.171	-2.036	50	10	AAGE	
CCOC1CN(C(=O)C(=O)NN)C1	383066873	QDEMYCIEJNRDOE-UHFFFAOYSA-N	187.199	-1.776	50	10	AAGE	
